#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_FIXED	Pos	CH	29	2	6.9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX	Pos	CH	266	25	9.4	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_FIXED	Pos	CH	22	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX	Pos	CH	259	19	7.3	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_FIXED	Pos	CH	25	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX	Pos	CH	386	39	10.1	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_FIXED	Pos	CH	21	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX	Pos	CH	305	27	8.9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_FIXED	Pos	CH	22	2	9.1	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX	Pos	CH	218	25	11.5	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_FIXED	Pos	CH	17	2	11.8	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX	Pos	CH	260	21	8.1	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_FIXED	Pos	CH	31	3	9.7	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX	Pos	CH	278	14	5	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_FIXED	Pos	CH	61	10	16.4	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX	Pos	CH	416	48	11.5	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_FIXED	Pos	CH	32	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX	Pos	CH	265	25	9.4	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_FIXED	Pos	CH	312	24	7.7	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX	Pos	CH	28	1	3.6	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_FIXED	Pos	CH	29	2	6.9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX	Pos	CH	350	31	8.9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_FIXED	Pos	CH	2848	262	9.2	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX	Pos	CH	67	6	9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_FIXED	Pos	CH	28	4	14.3	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX	Pos	CH	344	32	9.3	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_FIXED	Pos	CH	15	7	46.7	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX	Pos	CH	11	1	9.1	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_FIXED	Pos	CH	30	3	10	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX	Pos	CH	556	66	11.9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_FIXED	Pos	CH	213	23	10.8	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX	Pos	CH	14	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_FIXED	Pos	CH	26	3	11.5	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX	Pos	CH	308	26	8.4	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_FIXED	Pos	CH	10	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX	Pos	CH	133	13	9.8	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_FIXED	Pos	CH	24	1	4.2	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX	Pos	CH	284	30	10.6	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_FIXED	Pos	CH	29	2	6.9	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX	Pos	CH	293	28	9.6	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_FIXED	Pos	CH	24	1	4.2	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX	Pos	CH	263	27	10.3	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_FIXED	Pos	CH	442	39	8.8	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX	Pos	CH	8649	807	9.3	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_FIXED	Pos	CH	28	1	3.6	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX	Pos	CH	285	21	7.4	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_FIXED	Pos	CH	8	0	0	PEAK
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX	Pos	CH	63	4	6.3	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	15	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_RH1	Pos	CH	258	14	5.4	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	22	1	4.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_RH1	Pos	CH	427	26	6.1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	24	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_RH1	Pos	CH	240	16	6.7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	26	1	3.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_RH1	Pos	CH	302	27	8.9	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	1181	39	3.3	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_RH1	Pos	CH	61	6	9.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	2	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_RH1	Pos	CH	31	3	9.7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	24	3	12.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_RH1	Pos	CH	352	25	7.1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	20	1	5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_RH1	Pos	CH	237	21	8.9	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	13	1	7.7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_RH1	Pos	CH	291	18	6.2	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	24	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_RH1	Pos	CH	486	8	1.6	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	17	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_RH1	Pos	CH	325	34	10.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	12	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_RH1	Pos	CH	207	14	6.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	12	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_RH1	Pos	CH	262	17	6.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	14	1	7.1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_RH1	Pos	CH	338	25	7.4	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	35	1	2.9	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_RH1	Pos	CH	531	36	6.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	27	4	14.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_RH1	Pos	CH	280	12	4.3	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	290	21	7.2	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_RH1	Pos	CH	21	2	9.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	11	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_RH1	Pos	CH	384	10	2.6	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	2737	169	6.2	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_RH1	Pos	CH	57	4	7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	21	4	19	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_RH1	Pos	CH	417	4	1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	14	8	57.1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_RH1	Pos	CH	5	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	40	1	2.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_RH1	Pos	CH	590	32	5.4	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	207	11	5.3	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_RH1	Pos	CH	7	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	28	3	10.7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_RH1	Pos	CH	393	22	5.6	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	8	0	0	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_RH1	Pos	CH	173	11	6.4	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	22	2	9.1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_RH1	Pos	CH	353	24	6.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	17	1	5.9	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_RH1	Pos	CH	380	7	1.8	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	13	1	7.7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_RH1	Pos	CH	341	27	7.9	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	301	14	4.7	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_RH1	Pos	CH	10522	646	6.1	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	14	2	14.3	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_RH1	Pos	CH	337	22	6.5	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_RH1_FIXED	Pos	CH	2	1	50	PEAK
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_RH1	Pos	CH	58	5	8.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	39	2	5.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_NT_COSSB	Pos	CH	375	9	2.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	35	1	2.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_NT_COSSB	Pos	CH	480	39	8.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	27	2	7.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_NT_COSSB	Pos	CH	288	5	1.7	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	44	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_NT_COSSB	Pos	CH	349	7	2	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	1471	45	3.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_NT_COSSB	Pos	CH	93	3	3.2	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	3	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_NT_COSSB	Pos	CH	38	4	10.5	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	43	2	4.7	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_NT_COSSB	Pos	CH	435	9	2.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	34	1	2.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_NT_COSSB	Pos	CH	269	8	3	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	39	1	2.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_NT_COSSB	Pos	CH	392	24	6.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	44	1	2.3	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_NT_COSSB	Pos	CH	518	39	7.5	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	29	2	6.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_NT_COSSB	Pos	CH	376	9	2.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	31	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_NT_COSSB	Pos	CH	255	6	2.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	32	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_NT_COSSB	Pos	CH	384	29	7.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	38	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_NT_COSSB	Pos	CH	376	9	2.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	63	1	1.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_COSSB	Pos	CH	586	13	2.2	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	28	2	7.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_COSSB	Pos	CH	339	27	8	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	410	13	3.2	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_COSSB	Pos	CH	40	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	38	3	7.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_COSSB	Pos	CH	483	13	2.7	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	3109	98	3.2	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_COSSB	Pos	CH	80	1	1.3	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	40	2	5	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_COSSB	Pos	CH	441	7	1.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	22	1	4.5	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_NT_COSSB	Pos	CH	6	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	58	1	1.7	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_NT_COSSB	Pos	CH	747	29	3.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	244	15	6.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_NT_COSSB	Pos	CH	14	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	37	3	8.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_NT_COSSB	Pos	CH	462	44	9.5	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	15	1	6.7	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT_COSSB	Pos	CH	197	14	7.1	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	33	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_COSSB	Pos	CH	373	33	8.8	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	35	1	2.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB	Pos	CH	434	30	6.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	34	2	5.9	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_COSSB	Pos	CH	387	33	8.5	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	593	39	6.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_COSSB	Pos	CH	13607	351	2.6	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	35	4	11.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_COSSB	Pos	CH	460	11	2.4	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_COSSB_FIXED	Pos	CH	6	0	0	PEAK
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_COSSB	Pos	CH	100	9	9	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	15	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB	Pos	CH	229	8	3.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	23	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB	Pos	CH	313	14	4.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	18	2	11.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB	Pos	CH	208	23	11.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	31	2	6.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB	Pos	CH	253	28	11.1	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	973	32	3.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB	Pos	CH	80	5	6.3	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	2	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB	Pos	CH	20	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	31	2	6.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB	Pos	CH	304	35	11.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	28	1	3.6	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB	Pos	CH	231	8	3.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	21	2	9.5	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB	Pos	CH	235	32	13.6	PEAK
