merge_path	call_type	sample_id	description	strand	window	percent	convert_type	file_type	plasmid	group_id
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR30_DESCLINEARSCAI_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR30_DESCLINEARSCAI_TX	Neg	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR30	1334
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR30_DESCLINEARSCAI_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR30_DESCLINEARSCAI_TX	Neg	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR30	1334
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR30_DESCLINEARSCAI_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR30_DESCLINEARSCAI_TX	Neg	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR30	1334
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX	Neg	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR31	1335
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX	Neg	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR31	1335
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX	Neg	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR31	1335
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR31_DESCLINEARSCAI_TX	Neg	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR31	1335
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR01	1336
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR01	1336
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR01	1336
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR01_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR01	1336
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR02	1337
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR02	1337
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR02	1337
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR02	1337
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR03	1338
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR03	1338
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR03	1338
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR03	1338
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR04	1339
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR04	1339
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR04	1339
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR04_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR04	1339
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR05	1340
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR05	1340
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR05	1340
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR05	1340
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR06	1341
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR06	1341
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR06	1341
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR06_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR06	1341
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR07	1342
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR07	1342
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR07	1342
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR07	1342
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR08	1343
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR08	1343
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR08	1343
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR08	1343
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR09	1344
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR09	1344
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR09	1344
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR09_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR09	1344
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR10	1345
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR10	1345
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR10	1345
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR10	1345
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR11	1346
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR11	1346
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR11	1346
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR11	1346
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR12	1347
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR12	1347
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR12	1347
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR12_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR12	1347
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR13	1348
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR13	1348
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR13	1348
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR13	1348
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR14	1349
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR14	1349
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR14	1349
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR14_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR14	1349
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR15	1350
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR15	1350
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR15	1350
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR15_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR15	1350
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR16	1351
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR16	1351
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR16	1351
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR16_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR16	1351
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX	Pos	15	0.45	CG	PEAK	PFC53_T3TERMSHORT_VR17	1352
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK	PFC53_T3TERMSHORT_VR17	1352
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR17	1352
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR17_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK	PFC53_T3TERMSHORT_VR17	1352
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR18_DESCLINEARSCAI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR18_DESCLINEARSCAI_TX	Pos	15	0.45	GH	PEAK	PFC53_T3TERMSHORT_VR18	1353
